"Time","Fraction dissolved","Fraction absorbed to mucosa","Fraction absorbed to portal vein","Fraction absorbed to venous blood","Fraction excrected to feces"
75,0.18805105984211,0.178161039948463,0.153334226627275,0.140623734428985,1.23876308516513e-11
78,0.188521400094032,0.179312884807587,0.154361512525815,0.141620821493663,1.6680809511449e-11
81,0.188974186778069,0.180344581604004,0.155279451753861,0.142508910486716,2.21268003919306e-11
84,0.189410716295242,0.181275099515915,0.156105427633696,0.143305505521522,2.8947764324494e-11
87,0.189832106232643,0.182120010256767,0.156853769803898,0.144024973321646,3.73914371687434e-11
90,0.190239384770393,0.18289215862751,0.157536272349577,0.144679173665603,4.77317317615356e-11
93,0.190633475780487,0.183602169156075,0.158162701336897,0.145277886393979,6.0269150781167e-11
96,0.19101519882679,0.184258878231049,0.15874112222052,0.145829228880416,7.53309983836381e-11
99,0.191385313868523,0.184869647026062,0.159278235727626,0.146339911388235,9.32714253054634e-11
102,0.191744521260262,0.185440585017204,0.159779614142249,0.146815490307904,1.14471307433028e-10
105,0.192093431949615,0.185976788401604,0.16024989626635,0.147260620334948,1.39337985594068e-10
108,0.192432627081871,0.186482533812523,0.160692992976593,0.147679179499329,1.68304800651775e-10
111,0.192762643098831,0.186961427330971,0.161112182585735,0.148074450352092,2.01830607782227e-10
114,0.193083971738815,0.187416508793831,0.161510215740167,0.148449147514208,2.40399034012739e-10
117,0.193397045135498,0.187850385904312,0.161889449985424,0.148805610518507,2.84517742699109e-10
120,0.193702280521393,0.188265234231949,0.162251875195897,0.14914579745225,3.34717531469408e-10
135,0.195123553276062,0.190111309289932,0.163862976254162,0.150653397493382,6.97003121885587e-10
150,0.196396619081497,0.19167672097683,0.165228398816506,0.151926447713097,1.30238198003951e-09
165,0.197549626231194,0.193043917417526,0.166421420696065,0.153036367436949,2.23651008823822e-09
180,0.198603361845016,0.194259941577911,0.167483539992143,0.154023146994669,3.59065466248865e-09
195,0.199573665857315,0.19535468518734,0.168440913275129,0.154911755177526,5.45803136020595e-09
210,0.200472831726074,0.196348875761032,0.169311510869656,0.155719281806625,7.93068721804957e-09
225,0.201310619711876,0.197257846593857,0.170108637809118,0.156458231939237,1.10971525302261e-08
240,0.202094927430153,0.198093548417091,0.170842594183476,0.157138320782115,1.50407828414245e-08
255,0.202832207083702,0.198865637183189,0.171521718816719,0.157767317110035,1.98389322747516e-08
270,0.203527793288231,0.19958208501339,0.172152911635379,0.158351688544549,2.55628354040027e-08
285,0.204186171293259,0.200249642133713,0.17274196955255,0.158896884459455,3.22779882822033e-08
300,0.20481114089489,0.200874105095863,0.173293915994473,0.159407544716282,4.00450552717757e-08
315,0.205405950546265,0.201460495591164,0.173813108976786,0.159887724293353,4.89211835486003e-08
330,0.205973386764526,0.202013239264488,0.174303341763769,0.160340985468465,5.89614970181174e-08
345,0.20651587843895,0.202536180615425,0.174767992267858,0.160770439142153,7.02206648384163e-08
360,0.207035526633263,0.203032776713371,0.175210020930504,0.161178856092657,8.27545534320961e-08
375,0.207534179091454,0.20350606739521,0.175632053368714,0.161568670154626,9.66218394182761e-08
390,0.208013474941254,0.203958749771118,0.17603646196202,0.161942099010222,1.11885448461635e-07
405,0.208474889397621,0.204393222928047,0.176425304397357,0.16230103399373,1.28613862671045e-07
420,0.208919689059258,0.204811602830887,0.176800430685739,0.162647207503779,1.46882186413677e-07
435,0.209349036216736,0.20521579682827,0.177163479983547,0.162982143203507,1.66772991860853e-07
450,0.209763959050179,0.205607458949089,0.177515869996816,0.163307164497129,1.88376930054801e-07
465,0.210165426135063,0.205988049507141,0.177858881746918,0.163623440091488,2.11793050652886e-07
480,0.210554271936417,0.20635886490345,0.178193611889868,0.163932041212893,2.37128915614448e-07
495,0.21093125641346,0.206721037626266,0.178521039469294,0.164233837769158,2.6450041445969e-07
510,0.211297079920769,0.207075521349907,0.178841996248453,0.16452962125984,2.94031508474291e-07
525,0.211652398109436,0.207423195242882,0.17915721756964,0.164820053916832,3.25853591220948e-07
540,0.211997792124748,0.207764774560928,0.179467292554344,0.165105734397764,3.60104763785785e-07
555,0.212333783507347,0.208100885152817,0.179772782775212,0.165387138450029,3.96929095813903e-07
570,0.212660863995552,0.208432048559189,0.180074105703227,0.165664679306326,4.36475517062718e-07
585,0.212979510426521,0.20875871181488,0.180371623711681,0.165938698148527,4.78896822642128e-07
600,0.213290140032768,0.20908123254776,0.18066567162502,0.166209478941667,5.24348592989554e-07
615,0.213593125343323,0.209399938583374,0.180956462417019,0.166477264327512,5.72987971736438e-07
630,0.213888823986053,0.20971505343914,0.181244201644459,0.166742225956568,6.24972415153024e-07
645,0.214177578687668,0.210026770830154,0.181529041885566,0.16700451428792,6.80458697388531e-07
660,0.214459702372551,0.210335254669189,0.181811112408007,0.167264224682963,7.39601603072515e-07
675,0.214735493063927,0.210640609264374,0.182090457713765,0.167521451443516,8.02552960976755e-07
690,0.215005189180374,0.210942924022675,0.182367166806805,0.167776232714137,8.6946045030345e-07
705,0.215269058942795,0.211242228746414,0.182641243925413,0.168028589686246,9.40466691190522e-07
720,0.215527340769768,0.211538583040237,0.182912725095002,0.168278556266117,1.01570844890375e-06
735,0.192343294620514,0.128430560231209,0.217535488388722,0.195311498913923,1.09531538328156e-06
750,0.196554750204086,0.162249401211739,0.27712259275319,0.250768206808556,1.17940987820475e-06
765,0.199084684252739,0.181989088654518,0.312986764297023,0.285888818026236,1.26810618894524e-06
780,0.200920224189758,0.191121488809586,0.329581248663072,0.302287107982501,1.36151084006997e-06
795,0.202372670173645,0.195541054010391,0.337534007351837,0.310066993419803,1.45972671816708e-06
810,0.203581288456917,0.198045536875725,0.341991162811779,0.314357109626362,1.56285659613786e-06
825,0.204620599746704,0.199725463986397,0.344957476405964,0.317171105647023,1.67100824910449e-06
840,0.205535247921944,0.201005876064301,0.347209545885192,0.319286505297665,1.784295136531e-06
855,0.206354066729546,0.20206356048584,0.349067840625948,0.321021730863547,1.90283640222333e-06
870,0.207096844911575,0.202979326248169,0.3506775049059,0.3225197227146,2.02675369109784e-06
885,0.207777678966522,0.203794315457344,0.352111799585048,0.323851798457558,2.15616728382884e-06
900,0.208407059311867,0.204532071948051,0.353412168724571,0.325058005638987,2.29119359573815e-06
915,0.208992928266525,0.205207541584969,0.354604707439742,0.326163184842061,2.43193994720059e-06
930,0.209541514515877,0.205831035971642,0.355707350029776,0.327184424828317,2.57850274465454e-06
945,0.210057705640793,0.206410214304924,0.356733400468498,0.32813424760816,2.73096475211787e-06
960,0.210545539855957,0.206951051950455,0.357693157786297,0.329022295277942,2.88939395431953e-06
975,0.211008250713348,0.207458361983299,0.35859490782861,0.32985634720815,3.0538433293259e-06
990,0.211448565125465,0.207936123013496,0.359445493305136,0.33064282228007,3.2243506211671e-06
1005,0.211868762969971,0.208387702703476,0.360250801192503,0.331387185761063,3.40093879458436e-06
1020,0.21227078139782,0.208816006779671,0.361015783925696,0.332094082810514,3.58361808139307e-06
1035,0.212656274437904,0.209223553538322,0.361744813294775,0.332767548274898,3.77238711735117e-06
1050,0.2130266726017,0.209612518548965,0.362441671968309,0.333411161385146,3.96723498852225e-06
1065,0.213383212685585,0.209984868764877,0.363109786599003,0.334028049994931,4.16814418713329e-06
1080,0.213726997375488,0.210342317819595,0.363752102794312,0.334620968988927,4.37508970208e-06
1095,0.214058965444565,0.210686400532722,0.364371261005239,0.335192370214491,4.58804515801603e-06
1110,0.214379981160164,0.211018487811089,0.364969634670886,0.335744474532497,4.80698145111091e-06
1125,0.214690789580345,0.211339756846428,0.365549309027035,0.336279240030206,5.03186993228155e-06
1140,0.214992046356201,0.211651310324669,0.366112191301536,0.336798368378686,5.26268422618159e-06
1155,0.215284377336502,0.211954087018967,0.366659883565783,0.337303404432498,5.49939977645408e-06
1170,0.215568318963051,0.212248951196671,0.367193881934067,0.337795740467971,5.74199748371029e-06
1185,0.215844362974167,0.21253664791584,0.367715479083042,0.338276580157793,5.99046097704559e-06
1200,0.216112956404686,0.212817832827568,0.368225836302555,0.338746949166718,6.24478025201824e-06
1215,0.21637450158596,0.213093087077141,0.368725902968246,0.339207820180951,6.50495121590211e-06
1230,0.216629385948181,0.213362917304039,0.369216581834632,0.339659987878761,6.77097341394983e-06
1245,0.216877907514572,0.213627770543098,0.369698631554567,0.340104134623892,7.04285321262432e-06
1260,0.217120423913002,0.21388803422451,0.370172692108953,0.340540900397243,7.32060107111465e-06
1275,0.217357203364372,0.21414403617382,0.370639369572418,0.340970808626903,7.6042310865887e-06
1290,0.217588499188423,0.214396059513092,0.371099108964793,0.341394314928412,7.89376281318255e-06
1305,0.217814579606056,0.214644357562065,0.37155233411449,0.341811762602786,8.18921671452699e-06
1320,0.218035653233528,0.214889124035835,0.371999350177963,0.342223522499882,8.49061507324222e-06
1335,0.218251928687096,0.215130537748337,0.372440487741375,0.342629827725327,8.79798335517989e-06
1350,0.218463599681854,0.21536873281002,0.372875975672067,0.343030898669895,9.11134611669695e-06
1365,0.218670874834061,0.215603843331337,0.373305975024835,0.343426964200928,9.43072518566623e-06
1380,0.218873888254166,0.215835958719254,0.373730663807611,0.34381810060754,9.75614420894999e-06
1395,0.219072818756104,0.216065153479576,0.374150194598625,0.344204460467959,1.00876213764423e-05
1410,0.219267815351486,0.216291502118111,0.374564614019001,0.344586117952157,1.04251730590477e-05
1425,0.219459012150764,0.216515049338341,0.374973989881285,0.34496318325552,1.07688101707026e-05
1440,0.219646543264389,0.216735824942589,0.375378436619147,0.34533562671006,1.11185381683754e-05
1455,0.202856332063675,0.159645780920982,0.410131997598818,0.372488859277934,1.14743588710553e-05
1470,0.20570170879364,0.182238698005676,0.469847704218066,0.428063622457337,1.18362659122795e-05
1485,0.207425564527512,0.19544443488121,0.505838055837311,0.463300275774835,1.22042474686168e-05
1500,0.20868593454361,0.201577737927437,0.522556476107334,0.479812681530789,1.25782844406785e-05
1515,0.209690377116203,0.204568490386009,0.530630987983756,0.487704731037948,1.29583568195812e-05
1530,0.210531711578369,0.206281721591949,0.53520778808501,0.492105036273967,1.33444455059362e-05
1545,0.211259663105011,0.207444503903389,0.538291610225316,0.495027324691949,1.37365368573228e-05
1560,0.211903989315033,0.208340138196945,0.540659183542279,0.497249117988629,1.4134628145257e-05
1575,0.212483912706375,0.209086611866951,0.542630956220966,0.499088923214952,1.45387220982229e-05
1590,0.213012635707855,0.209737733006477,0.544352140351589,0.500689659549423,1.49488259921782e-05
1605,0.213499575853348,0.210320979356766,0.545895998913291,0.502122708173042,1.53649489220697e-05
1620,0.213951706886292,0.210852041840553,0.547304050137223,0.503428120870658,1.57870945258765e-05
1635,0.214374363422394,0.211340889334679,0.548602389138658,0.504630810276275,1.62152682605665e-05
1650,0.214771658182144,0.211794421076775,0.549809024386782,0.505747831245155,1.66494555742247e-05
1665,0.215146914124489,0.212217763066292,0.550937225949147,0.506791779957678,1.70896400959464e-05
1680,0.21550278365612,0.212614893913269,0.551997369145258,0.507772298510195,1.75357872649329e-05
1695,0.215841442346573,0.212989047169685,0.55299776948854,0.508697244681448,1.79878534254385e-05
1710,0.216164723038673,0.213342875242233,0.553945314190673,0.50957306490157,1.8445778550813e-05
1725,0.216474160552025,0.213678643107414,0.554845890228288,0.510405196889076,1.89094935194589e-05
1740,0.216771021485329,0.213998287916183,0.555704481823499,0.511198357854181,1.93789182958426e-05
1755,0.217056423425674,0.214303493499756,0.55652550526835,0.511956616549632,1.98539619304938e-05
1770,0.217331349849701,0.214595749974251,0.55731277501854,0.512683520419229,2.03345280169742e-05
1785,0.217596605420113,0.214876368641853,0.558069757990474,0.513382273605761,2.08205146918772e-05
1800,0.217852935194969,0.215146481990814,0.558799365885334,0.514055626755616,2.13118164538173e-05
1815,0.218100979924202,0.215407148003578,0.559504345111225,0.514706135554112,2.18083278014092e-05
1830,0.218341320753098,0.215659260749817,0.560187073345533,0.515335927619874,2.23099432332674e-05
1845,0.218574434518814,0.215903654694557,0.560849631585757,0.515947062758979,2.28165608859854e-05
1860,0.21880079805851,0.216141030192375,0.561493973680872,0.51654124476164,2.33280807151459e-05
1875,0.219020828604698,0.216372057795525,0.562121727131976,0.51712005450783,2.38444135902682e-05
1890,0.219234868884087,0.216597303748131,0.562734405006497,0.517684882154737,2.43654685618822e-05
1905,0.219443261623383,0.216817289590836,0.563333316934226,0.518236973757892,2.48911674134433e-05
1920,0.21964630484581,0.217032432556152,0.563919641158145,0.518777354982047,2.54214373853756e-05
1935,0.219844296574593,0.217243164777756,0.564494428772714,0.519307034538822,2.59562148130499e-05
1950,0.220037460327148,0.217449799180031,0.565058514719902,0.519826843131903,2.64954433077946e-05
1965,0.220226034522057,0.217652663588524,0.565612691558839,0.52033746312503,2.70390701189172e-05
1980,0.220410257577896,0.217852011322975,0.566157675559539,0.520839572643663,2.758705704764e-05
1995,0.220590278506279,0.218048080801964,0.566694026175505,0.521333667567042,2.81393640761962e-05
2010,0.220766320824623,0.218241050839424,0.567222247762546,0.521820260727545,2.86959639197448e-05
2025,0.22093853354454,0.218431115150452,0.567742781102209,0.522299742047309,2.92568292934448e-05
2040,0.221107065677643,0.218618392944336,0.568255939827519,0.522772450589064,2.98219383694232e-05
2055,0.221272066235542,0.218803033232689,0.568762096907478,0.523238678794413,3.03912747767754e-05
2070,0.221433684229851,0.218985125422478,0.56926147273286,0.523698630100993,3.09648203256074e-05
2085,0.221592023968697,0.219164744019508,0.569754300409289,0.524152516423011,3.15425641019829e-05
2100,0.221747234463692,0.219341993331909,0.570240694370439,0.524600536959819,3.21244879160076e-05
2115,0.221899390220642,0.219516888260841,0.570720879245365,0.52504279766852,3.27105735777877e-05
2130,0.222048610448837,0.219689518213272,0.57119489741691,0.525479379076512,3.33008101733867e-05
2145,0.222194984555244,0.219859898090363,0.571662888748449,0.525910395617467,3.38951758749317e-05
2160,0.222338616847992,0.220028072595596,0.572124865954835,0.52633591510393,3.44936452165712e-05
2175,0.209087401628494,0.176403135061264,0.606935762441959,0.553541253136664,3.50961927324533e-05
2190,0.21123506128788,0.193363174796104,0.666708571463036,0.609167753050211,3.57027893187478e-05
2205,0.212541282176971,0.203282669186592,0.702754258119634,0.644455295445029,3.63133985956665e-05
2220,0.213499650359154,0.207897484302521,0.719527390399246,0.66101594558902,3.69279732694849e-05
2235,0.21426585316658,0.210155040025711,0.727654935924749,0.668956481066408,3.75464805983938e-05
2250,0.21490952372551,0.211454138159752,0.732283616861807,0.673404526334654,3.81688769266475e-05
2265,0.215467944741249,0.212340161204338,0.735418531517071,0.676373838514848,3.87951331504155e-05
2280,0.215963438153267,0.213025599718094,0.737836074203703,0.67864182063177,3.94252310798038e-05
2295,0.21641044318676,0.213598892092705,0.739857133888317,0.680526890732398,4.00591561628971e-05
2310,0.2168188393116,0.214100450277328,0.741626702270351,0.682172171432877,4.06969011237379e-05
2325,0.217195704579353,0.214550882577896,0.743218050805517,0.683649077820476,4.1338469600305e-05
2340,0.217546284198761,0.214961931109428,0.744672824873489,0.68499745824241,4.1983847040683e-05
2355,0.217874556779861,0.215341120958328,0.746017030585573,0.686242433008602,4.26330334448721e-05
2370,0.218183636665344,0.215693593025208,0.747268739985218,0.687400989161771,4.32860033470206e-05
2385,0.218475997447968,0.216023206710815,0.748441295190805,0.688485756788567,4.39427385572344e-05
2400,0.218753635883331,0.216332957148552,0.749544935896748,0.689506411891615,4.46031917817891e-05
2415,0.219018191099167,0.21662525832653,0.75058812171813,0.690470748675396,4.52673193649389e-05
2430,0.219271034002304,0.216902107000351,0.751577659339235,0.691385311050577,4.59350594610441e-05
2445,0.219513311982155,0.217165231704712,0.752519507787523,0.692255481637979,4.66063356725499e-05
2460,0.219745993614197,0.217416048049927,0.753418727574223,0.693085998839239,4.72810679639224e-05
2475,0.219969928264618,0.217655852437019,0.754279565460012,0.693881011934501,4.79591653856914e-05
2490,0.220185816287994,0.217885747551918,0.755106073244503,0.694643996316735,4.86405297124293e-05
2505,0.220394313335419,0.218106731772423,0.755901505929892,0.69537818579672,4.93250627187081e-05
2520,0.220595940947533,0.21831963956356,0.756668889651033,0.696086373403683,5.00126625411212e-05
2535,0.220791205763817,0.218525290489197,0.757411004722305,0.696771051248682,5.07032236782834e-05
2550,0.220980525016785,0.218724355101585,0.758130199153105,0.697434474098864,5.13966479047667e-05
2565,0.221164286136627,0.218917429447174,0.758828642944897,0.698078604279774,5.20928369951434e-05
2580,0.221342831850052,0.219105094671249,0.759508167036417,0.698705247300441,5.27916963619646e-05
2595,0.221516460180283,0.219287812709808,0.760170500647583,0.699315920466578,5.34931386937387e-05
2610,0.221685469150543,0.219466045498848,0.760817152607538,0.699912052079929,5.4197087592911e-05
2625,0.221850082278252,0.219640135765076,0.761449402878084,0.70049491362573,5.49034702999052e-05
2640,0.222010567784309,0.219810470938683,0.762068531421022,0.701065501100744,5.56122213311028e-05
2655,0.22216708958149,0.219977304339409,0.762675529994835,0.701624865599433,5.63232824788429e-05
2670,0.22231987118721,0.220140933990479,0.763271220826639,0.702173761536367,5.70366137253586e-05
2685,0.222469091415405,0.220301568508148,0.763856510909235,0.702713011138665,5.77521714149043e-05
2700,0.222614884376526,0.220459416508675,0.764432002078966,0.703243224719238,5.84699191676918e-05
2715,0.222757413983345,0.220614656805992,0.764998313125313,0.703764995637862,5.9189842431806e-05
2730,0.222896829247475,0.220767438411713,0.765555952642368,0.704278718054959,5.99119121034164e-05
2745,0.223033234477043,0.220917895436287,0.766105386841385,0.704784836990361,6.06361245445441e-05
2760,0.223166763782501,0.221066117286682,0.766646988691364,0.70528372541307,6.1362465203274e-05
2775,0.223297521471977,0.221212208271027,0.767181054872194,0.705775616428711,6.20909268036485e-05
2790,0.2234256118536,0.221356272697449,0.767707822727785,0.706260806717173,6.28215129836462e-05
2805,0.223551139235497,0.221498340368271,0.768227521125479,0.706739520907513,6.35542237432674e-05
2820,0.223674178123474,0.221638485789299,0.768740361979481,0.707211848003697,6.42890518065542e-05
2835,0.223794832825661,0.221776753664017,0.769246438532042,0.707677999919932,6.50259971735068e-05
2850,0.223913162946701,0.221913188695908,0.769745962697367,0.708138057183616,6.57650671200827e-05
2865,0.224029257893562,0.222047820687294,0.770238942952024,0.708592168134691,6.65062470943667e-05
2880,0.224143162369728,0.222180664539337,0.770725523397675,0.709040337011443,6.72495298204012e-05
2895,0.213185742497444,0.186855345964432,0.805559649920012,0.736268315957899,6.79949152981862e-05
2910,0.214908644556999,0.200428396463394,0.865354404776215,0.7919173677812,6.87423744238913e-05
2925,0.215958327054977,0.208369001746178,0.901422592483158,0.827226639858656,6.94918926456012e-05
2940,0.216729626059532,0.212065815925598,0.918217471398544,0.843808578903736,7.02434554114006e-05
2955,0.217347130179405,0.213876754045486,0.926367191626516,0.851769958262382,7.0997019065544e-05
2970,0.217866525053978,0.214920848608017,0.931017852304974,0.856238330341225,7.17525763320737e-05
2985,0.218317642807961,0.215634405612946,0.934174280490385,0.859227498882479,7.25101126590744e-05
3000,0.218718335032463,0.216187387704849,0.936613124792959,0.861515053395426,7.32696280465461e-05
3015,0.219080165028572,0.216650575399399,0.938655028358831,0.863419382259054,7.40311152185313e-05
3030,0.21941103041172,0.217056304216385,0.940444991364008,0.865083544515247,7.47945960029028e-05
3045,0.219716593623161,0.217421039938927,0.942056497178406,0.866578963727844,7.55600849515758e-05
3060,0.220001056790352,0.217754200100899,0.943530996220631,0.867945547580034,7.6327589340508e-05
3075,0.220267608761787,0.218061774969101,0.944894545461397,0.869208352807482,7.70971237216145e-05
3090,0.220518738031387,0.218347921967506,0.946165293233269,0.870384442742018,7.78686880948953e-05
3105,0.220756411552429,0.21861569583416,0.947356505365513,0.871486438993725,7.86422679084353e-05
3120,0.220982238650322,0.218867495656013,0.948478506318224,0.872523953990967,7.94178486103192e-05
3135,0.221197545528412,0.219105273485184,0.94953960312826,0.873504913325031,8.01954010967165e-05
3150,0.221403405070305,0.219330623745918,0.950546890683222,0.874435733758062,8.0974874435924e-05
3165,0.221600756049156,0.219544902443886,0.951506056760387,0.875321857246859,8.17562176962383e-05
3180,0.221790373325348,0.219749286770821,0.95242228054294,0.87616809848217,8.25393726699986e-05
3195,0.221972912549973,0.219944775104523,0.953299825744696,0.876978466880766,8.33242520457134e-05
3210,0.222148969769478,0.220132276415825,0.95414266787615,0.87775656498414,8.41107976157218e-05
3225,0.222319051623344,0.22031258046627,0.954954206041161,0.878505647794491,8.48989075166173e-05
3240,0.222483575344086,0.220486372709274,0.955737466374582,0.879228368477671,8.56885162647814e-05
3255,0.222642943263054,0.220654278993607,0.956495085089132,0.879927405629238,8.64795219968073e-05
3270,0.222797513008118,0.220816850662231,0.957229478006754,0.880604827531839,8.7271851953119e-05
3285,0.22294756770134,0.22097459435463,0.95794282360548,0.881262727897825,8.80654260981828e-05
3300,0.223093390464783,0.221127927303314,0.958637020636593,0.881902912236227,8.88601716724224e-05
3315,0.223235234618187,0.221277251839638,0.959313798320009,0.882526830040211,8.96560086403042e-05
3330,0.22337332367897,0.221422910690308,0.959974597672327,0.883135981662352,9.04528860701248e-05
3345,0.223507851362228,0.22156523168087,0.960620766467894,0.883731630111315,9.12507530301809e-05
3360,0.223639026284218,0.221704468131065,0.961253449043419,0.884314784098719,9.20495513128117e-05
3375,0.223766982555389,0.221840858459473,0.961873764305908,0.884886418429909,9.28492518141866e-05
3390,0.223891884088516,0.22197462618351,0.962482619248161,0.885447423144548,9.36498254304752e-05
3405,0.22401387989521,0.222105950117111,0.963080708948772,0.885998561133778,9.4451243057847e-05
3420,0.224133104085922,0.22223499417305,0.963668847158291,0.88654043423394,9.52534974203445e-05
3435,0.224249660968781,0.222361892461777,0.964247567900515,0.887073576468834,9.605658124201e-05
3450,0.224363684654236,0.222486779093742,0.964817396722673,0.887598504909121,9.68604872468859e-05
3465,0.224475249648094,0.222609743475914,0.965378791359451,0.888115609476938,9.76652299868874e-05
3480,0.224584475159645,0.222730875015259,0.965932065443872,0.888625263141289,9.84708094620146e-05
3495,0.224691435694695,0.222850278019905,0.966477574991802,0.88912776258206,9.92772402241826e-05
3510,0.22479622066021,0.222967982292175,0.967015633636265,0.889623404479139,0.000100084529549349
3525,0.224898919463158,0.223084062337875,0.967546453291466,0.890112282074778,0.000100892706541345
3540,0.224999576807022,0.223198547959328,0.968070135676224,0.890594615759748,0.000101701785752084
3555,0.22509828209877,0.223311498761177,0.968586901181313,0.891070617448257,0.000102511767181568
3570,0.225195094943047,0.223422929644585,0.969096876955255,0.891540312570009,0.000103322687209584
3585,0.225290074944496,0.223532870411873,0.969600096904325,0.892003828273527,0.000104134538560174
3600,0.225383266806602,0.223641350865364,0.97009676446616,0.892461257801062,0.00010494735033717
3615,0.216047123074532,0.193961948156357,1.00494167318328,0.919698336343504,0.000105761107988656
3630,0.217484548687935,0.205274611711502,1.06474789683628,0.975356271610302,0.000106575818790589
3645,0.218360900878906,0.211893513798714,1.10082639205018,1.01067419826391,0.000107391482742969
3660,0.219005256891251,0.214975893497467,1.11763173105076,1.02726478340858,0.000108208092569839
3675,0.219521403312683,0.216486677527428,1.12579087722259,1.03523459695261,0.000109025633719284
3690,0.219955772161484,0.217358395457268,1.13045056544621,1.03971123368546,0.000109844106191304
3705,0.220333218574524,0.217954620718956,1.13361588555168,1.04270853125564,0.00011066350270994
3720,0.220668613910675,0.218417018651962,1.13606337595384,1.04500406221929,0.000111483837827109
3735,0.220971584320068,0.218804568052292,1.13811370522853,1.04691621495539,0.00011230514064664
3750,0.221248731017113,0.219144180417061,1.13991202612997,1.04858804850582,0.000113127432996407
