"Time","Amount","Legend","DrugMass","NormalizedAmount"
174.25,599.456800360408,"Raltegravir - Plasma",3375.21373540979,0.177605582150674
174.5,599.607728432465,"Raltegravir - Plasma",3375.21373540979,0.177650298747574
174.75,599.754263231645,"Raltegravir - Plasma",3375.21373540979,0.177693713716423
175,599.896953897356,"Raltegravir - Plasma",3375.21373540979,0.177735989754889
175.25,600.036044414857,"Raltegravir - Plasma",3375.21373540979,0.177777199150324
175.5,600.171839823669,"Raltegravir - Plasma",3375.21373540979,0.177817432279085
175.75,600.304706215075,"Raltegravir - Plasma",3375.21373540979,0.177856797605794
176,600.434765553595,"Raltegravir - Plasma",3375.21373540979,0.177895331265797
176.25,600.562322922563,"Raltegravir - Plasma",3375.21373540979,0.177933123648434
176.5,600.687500312017,"Raltegravir - Plasma",3375.21373540979,0.17797021089661
176.75,600.810419721724,"Raltegravir - Plasma",3375.21373540979,0.178006629156117
177,600.931386265729,"Raltegravir - Plasma",3375.21373540979,0.178042468825391
177.25,601.050338855958,"Raltegravir - Plasma",3375.21373540979,0.178077711805408
177.5,601.167460552459,"Raltegravir - Plasma",3375.21373540979,0.178112412332746
177.75,601.282873386471,"Raltegravir - Plasma",3375.21373540979,0.178146606562523
178,601.396577324799,"Raltegravir - Plasma",3375.21373540979,0.178180294484901
178.25,601.508755445152,"Raltegravir - Plasma",3375.21373540979,0.178213530341693
178.5,601.619346689415,"Raltegravir - Plasma",3375.21373540979,0.178246296042751
178.75,601.728412073837,"Raltegravir - Plasma",3375.21373540979,0.17827860966582
179,601.83601261832,"Raltegravir - Plasma",3375.21373540979,0.178310489289725
179.25,601.942209346124,"Raltegravir - Plasma",3375.21373540979,0.178341952994287
179.5,602.047002248157,"Raltegravir - Plasma",3375.21373540979,0.178373000776812
179.75,602.150391317836,"Raltegravir - Plasma",3375.21373540979,0.17840363263535
180,602.252376550661,"Raltegravir - Plasma",3600.22798443711,0.167281733033032
180.25,609.635422824819,"Raltegravir - Plasma",3600.22798443711,0.169332449350464
180.5,621.778423377541,"Raltegravir - Plasma",3600.22798443711,0.1727052914608
180.75,628.943425884392,"Raltegravir - Plasma",3600.22798443711,0.174695443900541
181,632.260025112637,"Raltegravir - Plasma",3600.22798443711,0.175616663124041
181.25,633.876636110783,"Raltegravir - Plasma",3600.22798443711,0.176065693298
181.5,634.806883511412,"Raltegravir - Plasma",3600.22798443711,0.176324078990421
181.75,635.443016224471,"Raltegravir - Plasma",3600.22798443711,0.176500771332075
182,635.937022911419,"Raltegravir - Plasma",3600.22798443711,0.176637986722068
182.25,636.352014785752,"Raltegravir - Plasma",3600.22798443711,0.176753254942893
182.5,636.716542974968,"Raltegravir - Plasma",3600.22798443711,0.176854506361079
182.75,637.045162252596,"Raltegravir - Plasma",3600.22798443711,0.176945783713249
183,637.346157873044,"Raltegravir - Plasma",3600.22798443711,0.177029388313221
183.25,637.624770741377,"Raltegravir - Plasma",3600.22798443711,0.177106775875769
183.5,637.884597248898,"Raltegravir - Plasma",3600.22798443711,0.177178945335216
183.75,638.12825897519,"Raltegravir - Plasma",3600.22798443711,0.177246624861997
184,638.357951210244,"Raltegravir - Plasma",3600.22798443711,0.177310424220273
184.25,638.575259453825,"Raltegravir - Plasma",3600.22798443711,0.177370783798756
184.5,638.781647484671,"Raltegravir - Plasma",3600.22798443711,0.177428110176901
184.75,638.978274159707,"Raltegravir - Plasma",3600.22798443711,0.177482725239027
185,639.166176417875,"Raltegravir - Plasma",3600.22798443711,0.177534917005487
185.25,639.346208222504,"Raltegravir - Plasma",3600.22798443711,0.177584922673297
185.5,639.51922362798,"Raltegravir - Plasma",3600.22798443711,0.177632979464762
185.75,639.685771582858,"Raltegravir - Plasma",3600.22798443711,0.177679239855937
186,639.84664523042,"Raltegravir - Plasma",3600.22798443711,0.177723924150447
186.25,640.002210513059,"Raltegravir - Plasma",3600.22798443711,0.177767133992522
186.5,640.153077550175,"Raltegravir - Plasma",3600.22798443711,0.177809038849039
186.75,640.299673384731,"Raltegravir - Plasma",3600.22798443711,0.177849757335532
187,640.442364050655,"Raltegravir - Plasma",3600.22798443711,0.177889391121653
187.25,640.58145456836,"Raltegravir - Plasma",3600.22798443711,0.17792802492993
187.5,640.717249977338,"Raltegravir - Plasma",3600.22798443711,0.17796574348819
187.75,640.850116368917,"Raltegravir - Plasma",3600.22798443711,0.178002648482027
188,640.980175707614,"Raltegravir - Plasma",3600.22798443711,0.17803877378833
188.25,641.10767204159,"Raltegravir - Plasma",3600.22798443711,0.178074187193961
188.5,641.232849431184,"Raltegravir - Plasma",3600.22798443711,0.178108956489165
188.75,641.355829876164,"Raltegravir - Plasma",3600.22798443711,0.178143115560621
189,641.476735385162,"Raltegravir - Plasma",3600.22798443711,0.17817669829747
189.25,641.595749010667,"Raltegravir - Plasma",3600.22798443711,0.178209755544406
189.5,641.712870707279,"Raltegravir - Plasma",3600.22798443711,0.178242287288817
189.75,641.828283541382,"Raltegravir - Plasma",3600.22798443711,0.178274344379257
190,641.941987479814,"Raltegravir - Plasma",3600.22798443711,0.178305926806516
190.25,642.054104565116,"Raltegravir - Plasma",3600.22798443711,0.178337068469151
190.5,642.164695809467,"Raltegravir - Plasma",3600.22798443711,0.178367786313918
190.75,642.273761193951,"Raltegravir - Plasma",3600.22798443711,0.178398080335562
191,642.381422773676,"Raltegravir - Plasma",3600.22798443711,0.178427984436133
191.25,642.487619501537,"Raltegravir - Plasma",3600.22798443711,0.178457481659175
191.5,642.592351368479,"Raltegravir - Plasma",3600.22798443711,0.178486572002174
191.75,642.695740438222,"Raltegravir - Plasma",3600.22798443711,0.178515289369572
192,642.797786706252,"Raltegravir - Plasma",3825.24223346443,0.168041067068342
192.25,650.185255247988,"Raltegravir - Plasma",3825.24223346443,0.169972309089333
192.5,662.334960781436,"Raltegravir - Plasma",3825.24223346443,0.173148501547724
192.75,669.503247683406,"Raltegravir - Plasma",3825.24223346443,0.175022444807908
193,672.821184920003,"Raltegravir - Plasma",3825.24223346443,0.175889824449273
193.25,674.438282516626,"Raltegravir - Plasma",3825.24223346443,0.17631256829082
193.5,675.368712462643,"Raltegravir - Plasma",3825.24223346443,0.176555802546125
193.75,676.004844994054,"Raltegravir - Plasma",3825.24223346443,0.176722101173136
194,676.498973732577,"Raltegravir - Plasma",3825.24223346443,0.176851276976488
194.25,676.913965561362,"Raltegravir - Plasma",3825.24223346443,0.176959764701828
194.5,677.278493724312,"Raltegravir - Plasma",3825.24223346443,0.177055060147372
194.75,677.607174034966,"Raltegravir - Plasma",3825.24223346443,0.177140984198868
195,677.908169661791,"Raltegravir - Plasma",3825.24223346443,0.177219670882862
195.25,678.186782529118,"Raltegravir - Plasma",3825.24223346443,0.177292506235585
195.5,678.446609023579,"Raltegravir - Plasma",3825.24223346443,0.177360430429297
195.75,678.690331783978,"Raltegravir - Plasma",3825.24223346443,0.177424144763063
196,678.920024017214,"Raltegravir - Plasma",3825.24223346443,0.177484191217436
196.25,679.137332257986,"Raltegravir - Plasma",3825.24223346443,0.177541000231744
196.5,679.343781322956,"Raltegravir - Plasma",3825.24223346443,0.177594970425622
196.75,679.540407995493,"Raltegravir - Plasma",3825.24223346443,0.177646372836381
197,679.728310251121,"Raltegravir - Plasma",3825.24223346443,0.177695494498268
197.25,679.908342053373,"Raltegravir - Plasma",3825.24223346443,0.177742558655585
197.5,680.081357456515,"Raltegravir - Plasma",3825.24223346443,0.177787788576354
197.75,680.247905409164,"Raltegravir - Plasma",3825.24223346443,0.177831327767465
198,680.408779054572,"Raltegravir - Plasma",3825.24223346443,0.1778733835735
198.25,680.564405370307,"Raltegravir - Plasma",3825.24223346443,0.177914067615513
198.5,680.715272405464,"Raltegravir - Plasma",3825.24223346443,0.177953507479958
198.75,680.861868238123,"Raltegravir - Plasma",3825.24223346443,0.177991830760867
199,681.004497867097,"Raltegravir - Plasma",3825.24223346443,0.178029117191443
199.25,681.143649418234,"Raltegravir - Plasma",3825.24223346443,0.178065494378205
199.5,681.2794448256,"Raltegravir - Plasma",3825.24223346443,0.178100994197322
199.75,681.412311215616,"Raltegravir - Plasma",3825.24223346443,0.17813572830876
200,681.542370552842,"Raltegravir - Plasma",3825.24223346443,0.17816972859666
200.25,681.669927920602,"Raltegravir - Plasma",3825.24223346443,0.178203074816318
200.5,681.795105308892,"Raltegravir - Plasma",3825.24223346443,0.178235798858523
200.75,681.918085752636,"Raltegravir - Plasma",3825.24223346443,0.178267948572511
201,682.038991260473,"Raltegravir - Plasma",3825.24223346443,0.178299555853948
201.25,682.157943849735,"Raltegravir - Plasma",3825.24223346443,0.178330652600769
201.5,682.275126580454,"Raltegravir - Plasma",3825.24223346443,0.178361286668775
201.75,682.390539413611,"Raltegravir - Plasma",3825.24223346443,0.178391458047765
202,682.504243351128,"Raltegravir - Plasma",3825.24223346443,0.178421182684946
202.25,682.616360435583,"Raltegravir - Plasma",3825.24223346443,0.178450492484852
202.5,682.726951679143,"Raltegravir - Plasma",3825.24223346443,0.178479403397367
202.75,682.836078098053,"Raltegravir - Plasma",3825.24223346443,0.17850793137344
203,682.943678641911,"Raltegravir - Plasma",3825.24223346443,0.178536060453192
203.25,683.049875369132,"Raltegravir - Plasma",3825.24223346443,0.178563822545301
203.5,683.154607235471,"Raltegravir - Plasma",3825.24223346443,0.178591201691495
203.75,683.257996304649,"Raltegravir - Plasma",3825.24223346443,0.178618229801839
204,683.360042572165,"Raltegravir - Plasma",4050.25648249175,0.168720189826536
204.25,690.748923953662,"Raltegravir - Plasma",4050.25648249175,0.170544489451371
204.5,702.901374938762,"Raltegravir - Plasma",4050.25648249175,0.173544904619554
204.75,710.071183231922,"Raltegravir - Plasma",4050.25648249175,0.175315115549196
205,713.389788950868,"Raltegravir - Plasma",4050.25648249175,0.176134472479625
205.25,715.007008497386,"Raltegravir - Plasma",4050.25648249175,0.176533760661376
205.5,715.937499261208,"Raltegravir - Plasma",4050.25648249175,0.176763496918288
205.75,716.573753767132,"Raltegravir - Plasma",4050.25648249175,0.176920586847944
206,717.067821409086,"Raltegravir - Plasma",4050.25648249175,0.177042571133159
206.25,717.482874278009,"Raltegravir - Plasma",4050.25648249175,0.177145046833332
206.5,717.847402443818,"Raltegravir - Plasma",4050.25648249175,0.177235048088163
206.75,718.176082767451,"Raltegravir - Plasma",4050.25648249175,0.177316198584447
207,718.47707838254,"Raltegravir - Plasma",4050.25648249175,0.177390513783099
207.25,718.755691238431,"Raltegravir - Plasma",4050.25648249175,0.177459302724514
207.5,719.015578772808,"Raltegravir - Plasma",4050.25648249175,0.177523468422539
207.75,719.259301538704,"Raltegravir - Plasma",4050.25648249175,0.177583643072453
208,719.488993778607,"Raltegravir - Plasma",4050.25648249175,0.17764035361434
208.25,719.706302013494,"Raltegravir - Plasma",4050.25648249175,0.177694006570844
208.5,719.912751073358,"Raltegravir - Plasma",4050.25648249175,0.177744978419357
208.75,720.109377743131,"Raltegravir - Plasma",4050.25648249175,0.177793525139947
209,720.297279997013,"Raltegravir - Plasma",4050.25648249175,0.177839917820187
209.25,720.477311798016,"Raltegravir - Plasma",4050.25648249175,0.177884367301789
209.5,720.6503272001,"Raltegravir - Plasma",4050.25648249175,0.177927084448921
209.75,720.816936186898,"Raltegravir - Plasma",4050.25648249175,0.177968219865287
210,720.97774879613,"Raltegravir - Plasma",4050.25648249175,0.178007924167948
210.25,721.133375110994,"Raltegravir - Plasma",4050.25648249175,0.178046347985189
210.5,721.284303180459,"Raltegravir - Plasma",4050.25648249175,0.178083611815299
210.75,721.430837977135,"Raltegravir - Plasma",4050.25648249175,0.178119790955388
211,721.573528640468,"Raltegravir - Plasma",4050.25648249175,0.178155020986856
211.25,721.7126191557,"Raltegravir - Plasma",4050.25648249175,0.178189362149158
211.5,721.848475597541,"Raltegravir - Plasma",4050.25648249175,0.178222904825389
211.75,721.981341986917,"Raltegravir - Plasma",4050.25648249175,0.178255709263811
212,722.111401323468,"Raltegravir - Plasma",4050.25648249175,0.178287820646662
212.25,722.238958690618,"Raltegravir - Plasma",4050.25648249175,0.17831931429841
212.5,722.36413607838,"Raltegravir - Plasma",4050.25648249175,0.178350220338139
212.75,722.487116521607,"Raltegravir - Plasma",4050.25648249175,0.178380583956779
213,722.608022028922,"Raltegravir - Plasma",4050.25648249175,0.178410435278007
213.25,722.726974617711,"Raltegravir - Plasma",4050.25648249175,0.178439804427665
213.5,722.844157348017,"Raltegravir - Plasma",4050.25648249175,0.178468736602902
213.75,722.959570180756,"Raltegravir - Plasma",4050.25648249175,0.178497231794068
214,723.073274117875,"Raltegravir - Plasma",4050.25648249175,0.178525305062418
214.25,723.185391201968,"Raltegravir - Plasma",4050.25648249175,0.178552986540017
214.5,723.295982445204,"Raltegravir - Plasma",4050.25648249175,0.178580291290646
214.75,723.405108863793,"Raltegravir - Plasma",4050.25648249175,0.17860723437908
215,723.512709407365,"Raltegravir - Plasma",4050.25648249175,0.178633800732109
215.25,723.61890613431,"Raltegravir - Plasma",4050.25648249175,0.178660020485699
215.5,723.723699035541,"Raltegravir - Plasma",4050.25648249175,0.178685893637605
215.75,723.827088104477,"Raltegravir - Plasma",4050.25648249175,0.178711420186203
216,723.929073336625,"Raltegravir - Plasma",4275.27073151907,0.169329410649838
216.05,724.211078181546,"Raltegravir - Plasma",4275.27073151907,0.169395372518133
216.1,725.188833415024,"Raltegravir - Plasma",4275.27073151907,0.169624072709274
216.15,726.781293970828,"Raltegravir - Plasma",4275.27073151907,0.169996554513541
216.2,728.880089445727,"Raltegravir - Plasma",4275.27073151907,0.170487469734284
216.25,731.317646316601,"Raltegravir - Plasma",4275.27073151907,0.171057622368807
216.3,733.917154087529,"Raltegravir - Plasma",4275.27073151907,0.171665655855847
216.35,736.527256870369,"Raltegravir - Plasma",4275.27073151907,0.172276167551305
216.4,739.033988774252,"Raltegravir - Plasma",4275.27073151907,0.172862500455418
216.45,741.36189008362,"Raltegravir - Plasma",4275.27073151907,0.17340700429051
216.5,743.46856984989,"Raltegravir - Plasma",4275.27073151907,0.173899763673147
216.55,745.337845173662,"Raltegravir - Plasma",4275.27073151907,0.174336993369501
216.6,746.972186365787,"Raltegravir - Plasma",4275.27073151907,0.17471927119347
216.65,748.385847498503,"Raltegravir - Plasma",4275.27073151907,0.175049931219815
216.7,749.599771333346,"Raltegravir - Plasma",4275.27073151907,0.175333872029901
216.75,750.637526122239,"Raltegravir - Plasma",4275.27073151907,0.175576606315999
216.8,751.523012904463,"Raltegravir - Plasma",4275.27073151907,0.175783724610449
216.85,752.278648881558,"Raltegravir - Plasma",4275.27073151907,0.175960470371022
216.9,752.924524952033,"Raltegravir - Plasma",4275.27073151907,0.176111542925495
216.95,753.478473779846,"Raltegravir - Plasma",4275.27073151907,0.176241113393098
217,753.955645832704,"Raltegravir - Plasma",4275.27073151907,0.176352725518463
217.05,754.368938735654,"Raltegravir - Plasma",4275.27073151907,0.176449396098856
217.1,754.729119691048,"Raltegravir - Plasma",4275.27073151907,0.176533643618607
217.15,755.045130462014,"Raltegravir - Plasma",4275.27073151907,0.176607559585761
217.2,755.324331064396,"Raltegravir - Plasma",4275.27073151907,0.176672865532428
217.25,755.572865215186,"Raltegravir - Plasma",4275.27073151907,0.176730998494385
217.3,755.79572074387,"Raltegravir - Plasma",4275.27073151907,0.176783125141486
217.35,755.997095161658,"Raltegravir - Plasma",4275.27073151907,0.176830227285522
217.4,756.180395066947,"Raltegravir - Plasma",4275.27073151907,0.176873101741153
217.45,756.348357772817,"Raltegravir - Plasma",4275.27073151907,0.176912388774985
217.5,756.503295083687,"Raltegravir - Plasma",4275.27073151907,0.176948629125737
217.55,756.647153987084,"Raltegravir - Plasma",4275.27073151907,0.176982278200247
217.6,756.781516370176,"Raltegravir - Plasma",4275.27073151907,0.17701370600717
217.65,756.907598814185,"Raltegravir - Plasma",4275.27073151907,0.177043197108887
217.7,757.026679677518,"Raltegravir - Plasma",4275.27073151907,0.177071050517667
217.75,757.13948860302,"Raltegravir - Plasma",4275.27073151907,0.177097436899393
217.8,757.246877789239,"Raltegravir - Plasma",4275.27073151907,0.177122555586129
217.85,757.349516724847,"Raltegravir - Plasma",4275.27073151907,0.177146563173497
217.9,757.447831082895,"Raltegravir - Plasma",4275.27073151907,0.177169559227834
217.95,757.542429907231,"Raltegravir - Plasma",4275.27073151907,0.177191686206516
218,757.633617285806,"Raltegravir - Plasma",4275.27073151907,0.177213015236723
218.05,757.721697482646,"Raltegravir - Plasma",4275.27073151907,0.177233617486819
218.1,757.80703594887,"Raltegravir - Plasma",4275.27073151907,0.177253578437034
218.15,757.889815142513,"Raltegravir - Plasma",4275.27073151907,0.177272940764905
218.2,757.97027865383,"Raltegravir - Plasma",4275.27073151907,0.177291761447002
218.25,758.04854810655,"Raltegravir - Plasma",4275.27073151907,0.177310068931518
218.3,758.124928288306,"Raltegravir - Plasma",4275.27073151907,0.177327934509292
218.35,758.199418870056,"Raltegravir - Plasma",4275.27073151907,0.177345358103358
218.4,758.272263708184,"Raltegravir - Plasma",4275.27073151907,0.177362396752534
218.45,758.343462564662,"Raltegravir - Plasma",4275.27073151907,0.177379050401145
218.5,758.413137302949,"Raltegravir - Plasma",4275.27073151907,0.177395347553457
218.55,758.481409817911,"Raltegravir - Plasma",4275.27073151907,0.177411316721084
218.6,758.548340990107,"Raltegravir - Plasma",4275.27073151907,0.17742697214419
218.65,758.613991719615,"Raltegravir - Plasma",4275.27073151907,0.177442328067506
218.7,758.678483960041,"Raltegravir - Plasma",4275.27073151907,0.177457413016385
218.75,758.741817610528,"Raltegravir - Plasma",4275.27073151907,0.177472226967235
218.8,758.803992582421,"Raltegravir - Plasma",4275.27073151907,0.177486769899319
218.85,758.865191903192,"Raltegravir - Plasma",4275.27073151907,0.177501084623372
218.9,758.925354468773,"Raltegravir - Plasma",4275.27073151907,0.177515156846948
218.95,758.984541251011,"Raltegravir - Plasma",4275.27073151907,0.177529000831564
219,759.042813233257,"Raltegravir - Plasma",4275.27073151907,0.177542630841429
219.05,759.100231398567,"Raltegravir - Plasma",4275.27073151907,0.177556061140682
219.1,759.156734667664,"Raltegravir - Plasma",4275.27073151907,0.177569277442676
219.15,759.21244506938,"Raltegravir - Plasma",4275.27073151907,0.177582308290362
219.2,759.267301531151,"Raltegravir - Plasma",4275.27073151907,0.177595139398662
219.25,759.321426095859,"Raltegravir - Plasma",4275.27073151907,0.177607799313813
219.3,759.374818733768,"Raltegravir - Plasma",4275.27073151907,0.177620288028859
219.35,759.427479415952,"Raltegravir - Plasma",4275.27073151907,0.177632605537033
219.4,759.479408117579,"Raltegravir - Plasma",4275.27073151907,0.177644751832529
219.45,759.530665851792,"Raltegravir - Plasma",4275.27073151907,0.177656741186521
219.5,759.58125259619,"Raltegravir - Plasma",4275.27073151907,0.177668573593771
219.55,759.631229367106,"Raltegravir - Plasma",4275.27073151907,0.1776802633262
219.6,759.680535112723,"Raltegravir - Plasma",4275.27073151907,0.177691796103587
219.65,759.729291886717,"Raltegravir - Plasma",4275.27073151907,0.177703200474692
219.7,759.777438638089,"Raltegravir - Plasma",4275.27073151907,0.177714462159482
219.75,759.82497535255,"Raltegravir - Plasma",4275.27073151907,0.177725581154616
219.8,759.871963051463,"Raltegravir - Plasma",4275.27073151907,0.177736571733194
219.85,759.918462756566,"Raltegravir - Plasma",4275.27073151907,0.1777474481684
219.9,759.964352386245,"Raltegravir - Plasma",4275.27073151907,0.177758181904943
219.95,760.00975399946,"Raltegravir - Plasma",4275.27073151907,0.177768801492816
220,760.054667585785,"Raltegravir - Plasma",4275.27073151907,0.177779306929581
220.05,760.099093135577,"Raltegravir - Plasma",4275.27073151907,0.177789698212983
220.1,760.143030639757,"Raltegravir - Plasma",4275.27073151907,0.177799975340899
220.15,760.186480088152,"Raltegravir - Plasma",4275.27073151907,0.177810138310947
220.2,760.229502508146,"Raltegravir - Plasma",4275.27073151907,0.177820201397637
220.25,760.272036857568,"Raltegravir - Plasma",4275.27073151907,0.177830150323002
220.3,760.314144164208,"Raltegravir - Plasma",4275.27073151907,0.177839999361644
220.35,760.355824420629,"Raltegravir - Plasma",4275.27073151907,0.177849748511824
220.4,760.397077619648,"Raltegravir - Plasma",4275.27073151907,0.177859397771861
220.45,760.437964790203,"Raltegravir - Plasma",4275.27073151907,0.177868961416627
220.5,760.478424890264,"Raltegravir - Plasma",4275.27073151907,0.177878425168189
220.55,760.518518949625,"Raltegravir - Plasma",4275.27073151907,0.177887803301617
220.6,760.558185926832,"Raltegravir - Plasma",4275.27073151907,0.177897081539113
220.65,760.597547887341,"Raltegravir - Plasma",4275.27073151907,0.177906288432192
220.7,760.636482755288,"Raltegravir - Plasma",4275.27073151907,0.177915395426905
220.75,760.675051561235,"Raltegravir - Plasma",4275.27073151907,0.177924416798502
220.8,760.713315335355,"Raltegravir - Plasma",4275.27073151907,0.177933366822143
220.85,760.751213038116,"Raltegravir - Plasma",4275.27073151907,0.17794223122048
220.9,760.788805700229,"Raltegravir - Plasma",4275.27073151907,0.177951024268797
220.95,760.826032282358,"Raltegravir - Plasma",4275.27073151907,0.177959731689793
221,760.862953815623,"Raltegravir - Plasma",4275.27073151907,0.177968367758847
221.05,760.899570296066,"Raltegravir - Plasma",4275.27073151907,0.177976932475036
221.1,760.935881720042,"Raltegravir - Plasma",4275.27073151907,0.177985425837505
221.15,760.971888083801,"Raltegravir - Plasma",4275.27073151907,0.177993847845377
221.2,761.007589384106,"Raltegravir - Plasma",4275.27073151907,0.178002198497897
221.25,761.043046652606,"Raltegravir - Plasma",4275.27073151907,0.178010492070568
221.3,761.078198850657,"Raltegravir - Plasma",4275.27073151907,0.178018714286249
221.35,761.113045975506,"Raltegravir - Plasma",4275.27073151907,0.178026865144297
221.4,761.147649058971,"Raltegravir - Plasma",4275.27073151907,0.178034958920256
221.45,761.181947062952,"Raltegravir - Plasma",4275.27073151907,0.178042981337112
221.5,761.216001019938,"Raltegravir - Plasma",4275.27073151907,0.178050946670567
221.55,761.249810927126,"Raltegravir - Plasma",4275.27073151907,0.178058854919965
221.6,761.283376781898,"Raltegravir - Plasma",4275.27073151907,0.178066706084693
221.65,761.316698581656,"Raltegravir - Plasma",4275.27073151907,0.178074500164145
221.7,761.349776323993,"Raltegravir - Plasma",4275.27073151907,0.178082237157756
221.75,761.382610006489,"Raltegravir - Plasma",4275.27073151907,0.178089917064961
221.8,761.415260661872,"Raltegravir - Plasma",4275.27073151907,0.178097554161518
221.85,761.447606217628,"Raltegravir - Plasma",4275.27073151907,0.178105119894261
221.9,761.479768741836,"Raltegravir - Plasma",4275.27073151907,0.178112642815317
221.95,761.511748232304,"Raltegravir - Plasma",4275.27073151907,0.178120122924175
222,761.543483651813,"Raltegravir - Plasma",4275.27073151907,0.178127545944026
222.05,761.574974998308,"Raltegravir - Plasma",4275.27073151907,0.17813491187439
222.1,761.606283305021,"Raltegravir - Plasma",4275.27073151907,0.178142234991142
222.15,761.637408570021,"Raltegravir - Plasma",4275.27073151907,0.17814951529383
222.2,761.668350791442,"Raltegravir - Plasma",4275.27073151907,0.178156752782018
222.25,761.699109967497,"Raltegravir - Plasma",4275.27073151907,0.178163947455288
222.3,761.729625061301,"Raltegravir - Plasma",4275.27073151907,0.178171085036911
222.35,761.759957106267,"Raltegravir - Plasma",4275.27073151907,0.178178179802803
222.4,761.790167135889,"Raltegravir - Plasma",4275.27073151907,0.178185246028902
222.45,761.820133078299,"Raltegravir - Plasma",4275.27073151907,0.178192255162192
222.5,761.849977002139,"Raltegravir - Plasma",4275.27073151907,0.178199235754935
222.55,761.879637870762,"Raltegravir - Plasma",4275.27073151907,0.178206173530455
222.6,761.909115682693,"Raltegravir - Plasma",4275.27073151907,0.178213068488408
222.65,761.938410436492,"Raltegravir - Plasma",4275.27073151907,0.178219920628456
222.7,761.967583165891,"Raltegravir - Plasma",4275.27073151907,0.178226744226593
222.75,761.996572834293,"Raltegravir - Plasma",4275.27073151907,0.178233525006156
222.8,762.025379440416,"Raltegravir - Plasma",4275.27073151907,0.178240262966845
222.85,762.054064018164,"Raltegravir - Plasma",4275.27073151907,0.178246972384692
222.9,762.082626566235,"Raltegravir - Plasma",4275.27073151907,0.178253653259393
222.95,762.11100604818,"Raltegravir - Plasma",4275.27073151907,0.178260291314321
223,762.139202462852,"Raltegravir - Plasma",4275.27073151907,0.178266886549206
223.05,762.167337879352,"Raltegravir - Plasma",4275.27073151907,0.178273467516416
223.1,762.195290226286,"Raltegravir - Plasma",4275.27073151907,0.178280005663048
223.15,762.223120537638,"Raltegravir - Plasma",4275.27073151907,0.178286515265153
223.2,762.250767777138,"Raltegravir - Plasma",4275.27073151907,0.178292982046145
223.25,762.278292978911,"Raltegravir - Plasma",4275.27073151907,0.178299420282107
223.3,762.305757177027,"Raltegravir - Plasma",4275.27073151907,0.178305844249112
223.35,762.333038300163,"Raltegravir - Plasma",4275.27073151907,0.178312225394272
223.4,762.360197382532,"Raltegravir - Plasma",4275.27073151907,0.178318577993692
223.45,762.387234423183,"Raltegravir - Plasma",4275.27073151907,0.178324902047149
223.5,762.414149421144,"Raltegravir - Plasma",4275.27073151907,0.178331197554417
223.55,762.440942375522,"Raltegravir - Plasma",4275.27073151907,0.178337464515286
223.6,762.467613285399,"Raltegravir - Plasma",4275.27073151907,0.178343702929541
223.65,762.494223185149,"Raltegravir - Plasma",4275.27073151907,0.178349927073325
223.7,762.520650003588,"Raltegravir - Plasma",4275.27073151907,0.178356108393784
223.75,762.547015810228,"Raltegravir - Plasma",4275.27073151907,0.178362275443381
223.8,762.573198533958,"Raltegravir - Plasma",4275.27073151907,0.178368399669277
223.85,762.599320244337,"Raltegravir - Plasma",4275.27073151907,0.178374509623949
223.9,762.625380940542,"Raltegravir - Plasma",4275.27073151907,0.178380605307203
223.95,762.651258551581,"Raltegravir - Plasma",4275.27073151907,0.17838665816623
224,762.677075147035,"Raltegravir - Plasma",4275.27073151907,0.178392696753509
224.05,762.702769691035,"Raltegravir - Plasma",4275.27073151907,0.178398706792548
224.1,762.728403218091,"Raltegravir - Plasma",4275.27073151907,0.178404702559522
224.15,762.753914692319,"Raltegravir - Plasma",4275.27073151907,0.178410669777935
224.2,762.779304113078,"Raltegravir - Plasma",4275.27073151907,0.178416608447636
224.25,762.804632514908,"Raltegravir - Plasma",4275.27073151907,0.178422532844808
224.3,762.829838862034,"Raltegravir - Plasma",4275.27073151907,0.17842842869298
224.35,762.85498418905,"Raltegravir - Plasma",4275.27073151907,0.178434310268345
224.4,762.880007460175,"Raltegravir - Plasma",4275.27073151907,0.178440163294433
224.45,762.904969710018,"Raltegravir - Plasma",4275.27073151907,0.178446002047441
224.5,762.929809902886,"Raltegravir - Plasma",4275.27073151907,0.178451812250918
224.55,762.954589073396,"Raltegravir - Plasma",4275.27073151907,0.178457608181063
224.6,762.97924618587,"Raltegravir - Plasma",4275.27073151907,0.178463375561428
224.65,763.003842274987,"Raltegravir - Plasma",4275.27073151907,0.178469128668228
224.7,763.028377340259,"Raltegravir - Plasma",4275.27073151907,0.178474867501348
224.75,763.05279034606,"Raltegravir - Plasma",4275.27073151907,0.178480577784353
224.8,763.077142327038,"Raltegravir - Plasma",4275.27073151907,0.17848627379345
224.85,763.101372247624,"Raltegravir - Plasma",4275.27073151907,0.178491941252217
224.9,763.125541142537,"Raltegravir - Plasma",4275.27073151907,0.178497594436876
224.95,763.149649011359,"Raltegravir - Plasma",4275.27073151907,0.17850323334733
225,763.173695853667,"Raltegravir - Plasma",4275.27073151907,0.17850885798348
225.05,763.197620633899,"Raltegravir - Plasma",4275.27073151907,0.178514454068906
225.1,763.221484386823,"Raltegravir - Plasma",4275.27073151907,0.178520035879842
225.15,763.245287112046,"Raltegravir - Plasma",4275.27073151907,0.178525603416196
